country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Cyprus,CY,2020-W11,national,CY,Cyprus,44,14,888005,1.5765677,,Survey
Cyprus,CY,2020-W12,national,CY,Cyprus,76,235,888005,26.46381496,32.34042553,Survey
Cyprus,CY,2020-W13,national,CY,Cyprus,167,382,888005,43.0177758,43.71727749,Survey
Cyprus,CY,2020-W14,national,CY,Cyprus,208,357,888005,40.20247634,58.26330532,Survey
Cyprus,CY,2020-W15,national,CY,Cyprus,193,382,888005,43.0177758,50.52356021,Survey
Cyprus,CY,2020-W16,national,CY,Cyprus,84,492,888005,55.40509344,17.07317073,Survey
Cyprus,CY,2020-W17,national,CY,Cyprus,54,14238,888005,1603.36935,0.379266751,Country website
Cyprus,CY,2020-W18,national,CY,Cyprus,49,15811,888005,1780.507993,0.309910822,Country website
Cyprus,CY,2020-W19,national,CY,Cyprus,29,11904,888005,1340.532992,0.243615591,Country website
Cyprus,CY,2020-W20,national,CY,Cyprus,14,11410,888005,1284.902675,0.122699387,Country website
Cyprus,CY,2020-W21,national,CY,Cyprus,20,14137,888005,1591.995541,0.141472731,Country website
Cyprus,CY,2020-W22,national,CY,Cyprus,11,15725,888005,1770.823362,0.069952305,Country website
Cyprus,CY,2020-W23,national,CY,Cyprus,22,14155,888005,1594.022556,0.155422112,Country website
Cyprus,CY,2020-W24,national,CY,Cyprus,16,9812,888005,1104.948733,0.163065634,Country website
Cyprus,CY,2020-W25,national,CY,Cyprus,3,5982,888005,673.6448556,0.050150451,Country website
Cyprus,CY,2020-W26,national,CY,Cyprus,8,8069,888005,908.6660548,0.099144875,Country website
Cyprus,CY,2020-W27,national,CY,Cyprus,8,9515,888005,1071.502976,0.084077772,Country website
Cyprus,CY,2020-W28,national,CY,Cyprus,18,9471,888005,1066.548049,0.190053849,Other
Cyprus,CY,2020-W29,national,CY,Cyprus,16,10103,888005,1137.718819,0.158368801,Other
Cyprus,CY,2020-W30,national,CY,Cyprus,23,10703,888005,1205.286006,0.214893021,Other
Cyprus,CY,2020-W31,national,CY,Cyprus,107,15404,888005,1734.674917,0.694624773,Other
Cyprus,CY,2020-W32,national,CY,Cyprus,83,22959,888005,2585.458415,0.361514003,Other
Cyprus,CY,2020-W33,national,CY,Cyprus,102,23053,888005,2596.043941,0.442458682,Other
Cyprus,CY,2020-W34,national,CY,Cyprus,79,24751,888005,2787.259081,0.319179023,Other
